ra0,dec0,pm_ra_fit,pm_dec_fit,parallax_mas,parallax_err_mas,parallax_snr,distance_pc,distance_err_pc,rms_ra_mas,rms_dec_mas,rms_total_mas,n_epochs,baseline_years,ref_mjd,fit_success,designation,skip_reason,w1_w2_color,T_eff_K,pm_total,variability_flag
-51.682978538806644,32.53482098076082,-3.0882813324313645,-0.04084023571940332,57.575875388763414,9.89855817846351,5.8165921087408865,17.36838551299146,2.9860071306858718,132.4988995509982,203.59332673293727,242.9119203999879,286,10.433032119972607,58511.545107995,True,J143046.35-025927.8,,3.368,293.2347791353745,55.22680508593631,FADING
-13.347965660700128,-5.693489601143844,-4.206427817974261,4.634155953157702,39.39674372854266,6.832536506324306,5.7660495032959425,25.382808459763822,4.40211421099571,198.72067089145963,222.57692545173848,298.37961187571204,500,5.992617324982892,57559.968149715,True,J154303.47+575524.1,,2.0270004,271.6505892532498,83.21658488546619,NORMAL
-35.560688538424316,-34.90915324646012,-1.8673847084160684,-1.5910720832229677,45.968728316753484,8.29791047578187,5.539795645050278,21.753919166729396,3.9268450608220884,142.10438385537074,148.12320561157958,205.26602239914143,286,10.523086002737854,58478.10975414,True,J014636.47+012354.7,,1.8319998,233.30388648693,27.459060435491963,NORMAL
-11.33829687387655,72.08116238120247,4.670992210197223,1.267089108756466,56.88697356023529,10.445969095627241,5.44583016084631,17.578716838243132,3.22792234040426,161.34055389189515,194.38312076481995,252.61744193229038,277,9.950858100314848,58491.81572388,True,J030339.16-070216.3,,2.033,243.80452310287333,55.0,VARIABLE
35.092908552102266,37.76647685568705,2.363006341487953,6.354688604245688,53.864875169381236,9.984586856113618,5.394802603815247,18.5649738694361,3.4412702804560085,197.17909691741724,228.8169102321677,302.05425782359714,302,10.447646834086243,58674.2727879,True,J140450.38-351222.1,,1.5600004,238.07469115920767,27.85677655436824,VARIABLE
1.9706855127398297,42.715918655166185,3.430857544862543,5.0573721010866235,19.53222007294587,3.6632243425848063,5.331974852286482,51.19745713827496,9.601968980840228,118.24868953195681,124.71705690428821,171.8635995750484,345,10.009412300971931,58571.02501142,True,J183905.95-571505.1,,1.8369999,254.1682303321605,198.7083289648424,VARIABLE
-85.56617448549302,21.745537473163232,-6.891214147927405,-1.4511024805400812,35.119611376002815,6.591956848950619,5.3276458236515225,28.474119183542523,5.344596868120375,148.41139120249898,164.10113811628906,221.2580497286428,394,10.438683572375094,58649.81986895,True,J141230.76+340136.8,,1.7819996,279.0373443426725,55.31726674375732,NORMAL
53.264527526019,-22.07434915023707,0.05663159956451125,-1.320172909082615,25.305613683012396,4.875313966512681,5.190560824765413,39.51692349872937,7.613228094772463,82.1295474693546,96.29980793142255,126.5658546968725,266,9.97180065111568,58582.109657545,True,J091207.70+295011.9,,1.7299995,315.31711659645754,330.0242415338607,NORMAL
70.42277122318653,-0.47612924811584545,3.166718807114923,-4.219557938141995,45.39185621961362,8.784881783757873,5.167042350363483,22.030383493502175,4.263635170699233,128.77305120933772,166.17551134064442,210.2303481590785,275,10.443508840793985,58524.04245907,True,J152010.51-093312.1,,1.9379997,339.5297369198568,294.2532922500613,NORMAL
43.27614667781123,-12.903147519431855,-1.4062694526614479,0.34177439709216806,64.76460924805801,12.685142849338485,5.105548279374355,15.440531667069163,3.0242651370953793,206.29904268714367,232.58194837268871,310.8917138208543,273,10.505109291882263,58653.63612008,True,J233511.78+110741.9,,2.33,262.4565397530719,416.9184572551328,NORMAL
-55.75231723604191,1.6189017301440174,0.10129635226100042,4.606523595887521,54.328443685076934,10.929576310880773,4.970773078457861,18.406564447099786,3.702958102607705,166.80201519811342,232.2996934755559,285.9826216101057,329,9.949437998083491,58425.24632705,True,J081203.49-134253.5,,1.7790003,265.21340190468027,358.83422356291493,VARIABLE
-94.92422263185516,-129.06327205121698,0.7587494903403638,-8.433614623188852,47.55131703716608,9.785124297033695,4.85955166165656,21.029911731328085,4.327541550234132,223.3969799594953,229.3918954533084,320.1981454579097,325,10.439904419192318,58660.73073711,True,J124435.69-381452.5,,1.6990004,269.17338271401536,55.22680508593631,NORMAL
-1.51893058944676,-85.71640957243325,-1.4260244416098686,-4.168551448748325,35.94523928487874,7.708583374134799,4.6630149198993625,27.82009578722362,5.966117686757055,139.87071978931215,170.92475957733728,220.85989153975157,315,10.431821882190295,58631.81843522,True,J110700.87-255107.4,,1.7640009,253.3699742970349,328.6883021952561,VARIABLE
-19.32745825584423,-49.87301839270661,3.3746343132317507,7.141790602003333,34.041532615281035,7.771108705623519,4.380524569248024,29.375880672044307,6.706018927109241,123.47722301135845,135.75093975217362,183.50733567406786,267,9.96229777256674,58615.53268765,True,J104200.37-060111.5,,1.8780003,289.7384603554652,304.00657887618155,NORMAL
-55.55606604450078,43.440643027151054,4.273581724604332,-3.6540691702591657,54.91792702943754,12.637215510984445,4.34573003694541,18.208990289527353,4.19008777230128,283.3684823404446,315.3704001931395,423.97663391029914,394,10.518942547214234,58476.07444651,True,J024127.61-334918.4,,2.2409992,280.28005555993576,165.89454481688057,VARIABLE
-73.56903061795153,58.62910308347061,-0.08830969294766788,-1.7840260062270814,33.42801388175589,7.976670402411595,4.1907227195509495,29.915028859844202,7.1383937477614126,128.88132348386094,165.73660568986705,209.95003693390976,290,9.999034288323061,58809.02816129,True,J000300.44-221910.2,,1.9170008,256.55882706134247,393.1272058761642,NORMAL
-25.11523463714954,77.61027627822762,0.09301922102987703,0.13497506019671177,22.480488373167546,5.5800040461018074,4.028758435914114,44.48301938109088,11.041371700161964,159.50355986819233,173.79721116004453,235.8958588395208,500,10.50631117634497,58581.4600659,True,J032813.34-454620.4,,1.6859999,238.26702424072573,27.65863337187866,NORMAL
3.3918929216937723,8.599603616612558,0.34811531825036596,6.0696980214241,30.426130424993165,7.563071397258735,4.02298601015736,32.86648634025977,8.169674529634815,115.51303522880868,156.8995508378605,194.83513636121788,324,10.000903046762497,58535.977996635,True,J163051.99+111410.9,,1.8840008,281.3088264350752,231.9245566989404,NORMAL
-21.55172171707609,15.194867175093293,-7.725115464054905,7.981173018723288,24.892096651098043,6.292328638848391,3.955943511503198,40.17339374889049,10.155199039640788,169.34370434689845,172.05354386567436,241.41191387060266,448,10.51640690335387,58675.725713895,True,J025220.16-430049.3,,1.8069992,270.3112722767645,109.98636279102968,VARIABLE
-20.54066288922865,-1.6150460443308319,-4.664133722152409,7.783311130863563,26.432251546449677,6.86243152184149,3.851732649327297,37.83256973938408,9.822221110281761,114.18146067563585,115.70598187474181,162.55854392685688,266,10.505462813360719,58287.528303465006,True,J234658.41-003806.5,,1.6669998,246.158801711348,165.3027525481654,NORMAL
-27.740404524615368,-63.321477797263384,-3.5856884263916697,-3.0346743465987434,30.503693044376416,8.143547935133945,3.7457497993931423,32.78291577827025,8.75203031008144,114.77315647986661,197.58857202898918,228.50409459090002,283,10.440495318658455,58666.22739809,True,J133152.18-304910.9,,2.316,273.1216902417386,83.16850365372699,VARIABLE
12.287362570722422,5.537638605641818,-4.293123689099472,-0.8210877939532397,25.965907350373307,6.983568960366237,3.71814290053371,38.51203759246346,10.357869135942936,109.76232907059881,136.28824783944626,174.99215805900772,290,10.515801026885704,58678.400252715,True,J014313.34-052339.2,,1.6239996,233.2747127942328,165.51132891738862,NORMAL
-77.44116501445598,-153.8220357640553,12.627899669324462,15.130230736820682,53.97044821228917,14.545263886245268,3.7105169513855527,18.5286584255622,4.993551752578133,446.2000052766339,477.9226839805487,653.8383107252431,500,6.992143922162918,57875.513793934995,True,J032635.16-735621.1,,2.269,262.7154618113184,475.2315225234959,VARIABLE
-2.266831746678939,73.25129269627286,3.6547425271776532,5.398456748308888,34.85733661929647,9.469301185825826,3.681088597273985,28.68836511870548,7.793445976809831,153.64471727313585,164.8060856731912,225.3169878656758,272,9.973770596522918,58493.387267135,True,J025824.21-001038.3,,1.9759998,210.0274158141553,28.0178514522438,NORMAL
19.7382621998337,-50.49969033296385,-6.029536871092656,-4.159629286555217,-10.801621941400455,2.9702374903257436,3.6366189493540633,,,189.90229017026704,209.9581944272879,283.09949349845033,500,6.44057645494866,57619.39498168,True,J081416.82-795126.3,,2.2019997,264.03007153448374,385.1882656571978,NORMAL
-13.702053694313117,-17.434569455538487,2.3423815805770625,3.832964292173303,35.969683926208674,9.984112675544203,3.602692106461837,27.801189525364933,7.7167819796480375,148.4132247632488,214.79390075370833,261.08026559972035,280,10.433771569253947,58673.522322984994,True,J141733.97-242151.6,,1.6949997,211.73256166634184,27.586228448267445,VARIABLE
-31.743628648917618,42.71814556334523,0.8856887426019178,-1.1580512758702546,23.62295437304803,6.923263579299591,3.4121125250351807,42.33170771988295,12.406304718642446,140.51225197220276,165.24287395222254,216.9075848058106,403,10.000301735660502,58551.31740738,True,J172400.49+271007.7,,1.9109993,250.18746926374027,264.25177388240934,NORMAL
-67.95155693460235,41.5191347321195,0.8762185065397148,1.8122145964929048,22.962183396310603,6.843002498278575,3.35557138874156,43.549865565513805,12.978375519480844,160.76617848417368,170.4033387691253,234.27134269489827,409,10.438980253470213,58650.99742594,True,J141629.02+342726.0,,1.8459997,289.891786052315,27.65863337187866,NORMAL
28.121824658269425,-85.59098961743172,0.6595356169465276,-3.5352066157220583,29.59047556236313,8.877151126904167,3.333330157316198,33.794657942974226,10.138407042818615,151.0532029786406,162.564469458936,221.9105154348746,291,10.513531090540729,58461.84912769,True,J005800.27-080633.8,,1.8719997,250.3318966954704,304.02960382173313,NORMAL
-66.50324154396462,-48.64093895283557,-6.115057222934915,-0.6803445039510995,25.561212144443438,7.707789930552285,3.3162829260724163,39.1217753817431,11.796875071837224,132.05042114699754,166.21348524439986,212.28338701412727,305,10.504796861382623,58657.75536314,True,J233049.80+220729.3,,1.7679996,274.194720869599,278.2103520719529,NORMAL
-25.043473468631966,64.38774963046303,-5.34662014821654,6.964106442330257,18.90433145177591,5.830404165868229,3.2423706683052544,52.89792990304653,16.3145843934912,182.0225560174842,181.41474405495165,256.9893388054488,500,8.944982773771374,58319.93144427,True,J034529.57-495446.8,,1.7800007,216.9222534983483,27.65863337187866,NORMAL
-47.36584544328982,-34.463810518188396,-2.1730365066834096,-0.44633806949291976,35.697980337704365,11.186246337550857,3.1912385317200305,28.012789254180735,8.778030528191904,244.9205543052971,169.73047458793673,297.9840799859285,287,9.999190680848736,58420.55787231,True,J222345.27-284104.4,,1.9389992,282.37406218796866,220.6173157302028,VARIABLE
9.267223154524068,8.410208344229126,-2.336937271855604,-0.7641846661026119,12.64447095312919,3.968214357717268,3.186438486756289,79.0859501917338,24.819543989453013,115.27219286176627,115.68050621610695,163.30847487370335,327,9.999636512443535,58609.75447134,True,J224135.04-575201.7,,1.5380001,205.0236840006288,191.36614120580475,NORMAL
43.815390577699056,-53.695030558187575,-1.1803336865229532,-1.3289258908577661,18.87226510271652,5.971443548877941,3.160419243394287,52.987810130754134,16.766069957808913,181.93845494811333,206.20433180920395,274.99423238640287,322,9.992022402573577,58595.100492725,True,J213213.86-610413.7,,2.0039997,303.43287883993247,341.0014662725074,NORMAL
34.79394030805729,0.8146620109793802,-7.68580085887728,15.912415542169438,35.59577147969474,11.292508942025444,3.152157918354521,28.093224516019838,8.91237851772508,351.8181447896815,386.23885490972754,522.4523519376967,500,6.998628794360023,57778.17683482,True,J161059.60+522426.9,,2.1100006,256.0421129951102,138.00362314084367,VARIABLE
62.95039128174555,64.08947285372764,4.705036159211275,2.135367385797581,40.922701641088814,13.097307869819677,3.1245124607162675,24.436314316939935,7.820840730888979,216.77151066775963,253.0246713986789,333.1836913379646,302,10.438993828227241,58654.65545305,True,J134028.09+072400.9,,1.8289995,213.0019662574657,0.0,NORMAL
-16.50991355824178,36.42212102429542,2.1901528591738195,4.991636890735446,22.49170593241918,7.2506199423607285,3.102039013383469,44.46083382935468,14.332777130633238,103.68969226923635,133.60181096227893,169.11829048121746,266,9.94846014803559,58604.609201964995,True,J100443.67+002609.8,,1.6520004,277.007332887972,246.3432564532669,NORMAL
55.37501096526149,15.946046823305906,-4.908226575225797,3.1289826362569286,28.611404513609404,9.284497482830433,3.0816319964025722,34.95109789260211,11.341749415051257,156.26101830055148,176.44623609874222,235.69212985108,302,9.96473754179329,58499.50236081,True,J032729.52-105838.1,,1.6469994,214.1903335577856,27.202941017470888,NORMAL
-103.56930756059478,-9.514202173480177,6.355294975381469,-1.7254631485024299,56.66609290988938,18.415741803959317,3.077046448256913,17.647237503919733,5.7351222351279585,338.8508338008799,405.03982195692566,528.0881980677561,362,9.96061231838466,58531.06859918,True,J052409.52-224536.5,,2.4139996,284.33452591758527,138.2931668593933,VARIABLE
-60.944802091870116,-53.34860164431124,-2.155237643574509,-7.1205836869522505,25.99833508538367,8.507996323742372,3.0557529759190003,38.46400151070453,12.587405400181831,113.48960103645742,178.760747419998,211.74346356279952,284,10.440022586064337,58503.204593295,True,J135042.53-121943.8,,1.7950001,210.9059871050694,55.21775076911409,NORMAL
-79.30134760380318,9.75925938053753,1.2627184001263991,2.7244711818574956,28.771647595076384,9.44581675743854,3.0459671549756497,34.75643849367623,11.410641259509603,192.8778841508731,267.34200387305026,329.65682948996465,339,10.51520830261466,58675.74131262,True,J235943.38+421431.2,,1.8459997,207.8573234732725,27.29468812791236,VARIABLE
8.077359230528792,58.53995621590348,-6.749612818566245,17.68843884422263,43.8379278575543,14.595773212830691,3.00346732018402,22.811297177397876,7.594987641150777,274.1316897824158,343.744223588208,439.66836887957106,330,10.51335260312114,58665.4535666,True,J014259.41-340105.6,,2.1079998,293.28925093651486,414.4514446832101,VARIABLE
-49.01284828843236,84.03474685375137,3.68500303723134,9.913893290818034,55.11930014515119,18.745550923937945,2.940393716290526,18.14246547700351,6.170080345529803,307.4820810483585,363.18767136988606,475.8681695605514,312,10.517593217905535,58694.42774002,True,J023704.79-033303.5,,1.9309998,227.8765301628112,27.31300056749533,VARIABLE
14.98485835869067,-5.366977260814837,1.2215327991554754,-4.277071705926981,14.691700513055611,5.072144495538326,2.8965461307301195,68.06564012868091,23.498897326908413,141.12200975870573,119.00378560784966,184.60044048521468,500,4.505295219438735,57376.10102945,True,J050319.34-652057.4,,1.5790005,266.9078389111745,220.51077071199947,NORMAL
65.38381708180368,-32.20999281613122,9.10892064834946,-4.191834242012014,33.04751642976437,11.667477330218059,2.8324474515303586,30.25945995443537,10.683149633750954,347.9885549883373,343.40488192086906,488.89973136621484,500,8.946223322272422,58150.37863123,True,J045820.72-424342.7,,2.3740005,269.22518857796734,275.1908428709066,VARIABLE
-37.692823141005675,10.092257657560138,-2.858446849980307,6.517609006159958,22.800758671764044,8.390174455257227,2.7175547771211406,43.85818973815016,16.13884294343889,153.77316277333125,198.65269161188948,251.21520151846283,318,10.505807959041752,58287.063392979995,True,J223900.22+330237.4,,1.7349997,303.14976620861563,304.19894805866767,NORMAL
4.79541260009088,-22.452700252266048,0.9196609040294454,0.5726893486665446,21.732276983055996,8.068041163577831,2.693624950894358,46.01450647714779,17.082744374590717,135.1940809934672,153.33047808824594,204.42033912122892,319,10.444267467460636,58693.64435818,True,J160736.59+064143.6,,1.8319998,263.23135520576494,261.01532522057016,NORMAL
-33.12685973441016,47.80322177661352,-2.8583636500271012,0.179499219399901,26.798596191310068,9.968568206699434,2.688309457851722,37.31538745019294,13.880614577762321,171.40361979545213,212.06247467490962,272.67140305545536,281,10.517039602792611,58688.82793653,True,J013943.47+281146.6,,1.9899998,210.65442997895377,27.29468812791236,NORMAL
-16.63455800446035,101.8983689250707,-0.09585752375286916,-1.3946002473343149,33.851072702148265,12.817443661960068,2.6410159151011,29.541161333316854,11.185529464022936,196.67917570368405,247.938581715217,316.47470429472554,279,10.51411815285421,58467.54445177,True,J005832.22+064701.7,,1.8129997,275.5563874309162,192.81597444195333,NORMAL
-51.84606700361827,24.434430322868906,-8.05179499432934,-2.9389713235336075,21.617042768705353,8.348311933457737,2.589390878181036,46.259796527195846,17.865126859368512,211.52155232338222,260.4058898728484,335.48859083098995,500,9.998801540889788,58606.955340255,True,J194522.53+391503.7,,2.0720005,342.3521908835632,370.30257898102735,VARIABLE
-107.89058792339168,-34.32033799792573,-6.01647230750968,-2.4643119876746997,18.636074990364243,7.570784290322144,2.4615778597980977,53.659367678926415,21.79876921842628,138.04110691701857,138.69209209337836,195.68046302100242,297,10.432463075646815,58626.59261756,True,J115746.32+150551.9,,1.7089996,264.823106479168,233.4823333787805,NORMAL
-20.458305039656697,-35.00492035880662,2.681034755172128,0.2853044314268003,30.661583717680305,12.526974608514054,2.4476447566869757,32.61410138522534,13.324687455613597,205.62727527047656,218.64333100846915,300.1457688018263,269,9.997291442683107,58437.96752346,True,J231029.40-060547.3,,1.7480001,258.13181545990386,165.42369842317032,FADING
4.264608167434937,50.33538804601503,-4.15793184359913,-3.339666701304879,16.68866672146971,6.843021659772515,2.4387861899628263,59.920904209412704,24.569970281128278,122.44512782303983,126.68174407175135,176.18477121664424,312,10.51763470672142,58694.036303955,True,J024322.26-090306.1,,1.651,208.6801786814497,54.91812087098393,NORMAL
112.30834445103267,-63.68583316657746,8.70879592966348,1.2162087696229436,33.67467067762175,13.855822427133447,2.430362459876625,29.69591030520582,12.218716671057086,256.7179333606454,351.430803603692,435.20995741193417,334,10.44857638294319,58279.277446145,True,J114337.02-323258.3,,2.2559996,264.8292253013844,351.7413822682796,VARIABLE
-21.417406460262615,-25.731318096806866,2.255708027554448,2.877091159161292,26.806867844237694,11.236389046681886,2.385719089368286,37.303873239146675,15.636322568481589,186.04108902837686,200.0031833648607,273.15299771912174,265,10.508128937412728,58479.97710348,True,J013401.19+143639.5,,2.104,253.68885173828647,222.2251110923336,NORMAL
-15.456706388135062,29.32952549458902,-0.8733515066974888,-0.8816962377693721,12.206893884622355,5.454994421053788,2.2377463554333468,81.92092185381827,36.60867178038774,163.72962851029615,182.51923248473133,245.19514978672598,500,7.964135800355922,58329.812218515,True,J041409.49-493137.9,,1.5250006,,0.0,NORMAL
-41.69701758039543,18.280202336869564,-0.3087284177449625,1.7325148654902502,15.36852439683533,7.11186441217368,2.160969825370739,65.06805560369341,30.110580369871776,198.34030690296473,191.9281445354003,275.9987137780967,365,10.514295232306635,58676.72155858,True,J234624.95+464749.9,,1.6389999,225.97527945263212,27.65863337187866,NORMAL
-67.72993435054386,-28.686340402119377,-5.298440833220652,15.864976312537994,37.28020485012553,17.550271267478852,2.124195363248134,26.82388694000518,12.62778716313006,333.35393635351096,329.7700961257231,468.9063479855538,293,10.505541605913761,58448.75966984,True,J002657.56-234837.1,,2.415,261.7265803570078,366.2157833846051,VARIABLE
-56.266088512154845,-63.44125903940665,9.059511068834489,-2.634037878191591,22.394477019585146,10.82243071031731,2.069264994067913,44.653867072914785,21.579578836411347,191.3307600838102,206.7412622082636,281.69027184784807,285,9.957244359753593,58619.98658602,True,J113914.34+214121.3,,1.9919996,255.22639900370245,393.3954753171419,VARIABLE
-10.27074256916325,-55.70944309339338,-0.28336206629680305,-5.4249062635028,24.939284786370727,12.862675205796975,1.9388878586571978,40.097380841751246,20.680608557485744,250.67579652508002,249.7340380058145,353.843813994498,330,10.520532555865852,58689.45844918,True,J024218.54-170912.1,,1.842,255.01277614772647,27.31300056749533,VARIABLE
-1.8083133276839862,14.399616831159918,1.1102706923039793,3.1282495400008634,-6.861474039282772,3.565942701443099,1.924168337451414,,,123.84188778682238,127.01058164738419,177.3936329776544,500,9.498578409472957,58752.861080785,True,J000946.82-790943.7,,1.6680002,219.82065580359247,55.0,NORMAL
-44.51409366608446,41.19800292646888,-3.491989162509996,0.43657057171632374,-4.051324151480998,2.175236291075004,1.8624754322569843,,,488.07467600776005,480.88424558895065,685.1762890057814,500,6.951593263572907,58027.01680159,True,J155827.03+850432.3,,2.1190004,282.32650850840497,138.52075656738234,VARIABLE
-81.98686863848758,51.413283336636624,10.164245739500643,5.318481641926771,26.809329856225933,14.609304209887737,1.8350860158063576,37.30044746969943,20.32626653378381,232.91656567607495,276.01764327958455,361.15905909717026,258,9.991195908145118,58628.588001590004,True,J224224.74-231628.6,,2.2800007,298.92758675045343,247.87295132789296,VARIABLE
-42.864055200849975,66.14916632189433,8.47428456117914,-9.236201024246418,23.739098603532046,13.12667777280936,1.808462050672508,42.12459860844143,23.2930509063083,257.11953940317886,281.8617367330349,381.5186708105719,334,10.512862444188913,58659.171549855004,True,J011130.84-260118.5,,1.9769993,273.004308114726,487.24634426540337,VARIABLE
3.528012669765084,74.80063628338657,-12.524813064352507,14.920659903312322,39.4247268623381,22.744893837525055,1.7333440702763039,25.36479208826901,14.633443251821165,719.0300755343211,653.5702857859849,971.6781195361278,500,10.508849902094445,58683.903723359996,True,J033514.30-464330.1,,2.4980001,253.4025517501668,138.00362314084367,VARIABLE
-90.55800478246906,28.512850641016943,1.8133748452460523,2.98522582959148,10.141032719719073,6.896268404725878,1.4705101548497768,98.60928641473726,67.05787517993095,226.35483009428927,272.06406116246905,353.9143434268104,340,10.00941230099932,58568.4736672,True,J184132.20-603919.7,,1.9860001,267.09228508065826,339.29927792437167,VARIABLE
42.60182618816269,-0.6047081550530216,-15.062973635502383,-4.542663614117985,17.709411751265538,12.406821767791195,1.427393097339414,56.46714944828919,39.55963466093608,379.3455008651928,421.54571438880566,567.101224074003,438,10.515725338453114,58471.479324905,True,J230741.12+522419.5,,1.9720001,271.1540678750453,359.0891254271006,VARIABLE
-80.16768534341531,-228.93857034126745,-5.091788078820031,-1.8690052620843147,12.886903957032274,9.408237717350156,1.3697468478360142,77.59815727146074,56.65145891304928,227.95671492247632,212.77477174528315,311.8290675506446,500,6.449973809500351,58054.64315802,True,J022929.28-704728.3,,1.9020004,293.2601632885946,663.4832326442018,VARIABLE
-77.70017679375736,-0.8284691526725467,2.1163677280143114,-0.1260447008254259,12.521557185084484,10.467263729605023,1.196258879927637,79.86227153849418,66.76002400360458,270.02716477857433,282.74821214790984,390.9747065875167,463,10.441180397344283,58502.50779892,True,J151248.39+373228.3,,1.8889999,277.04265266854713,55.54277630799526,VARIABLE
11.876395943403693,16.442296447623406,-0.07123134372172135,5.395132536466079,-9.931265707329485,10.69128585906954,0.9289121849552531,,,304.03911643979876,260.58520652226196,400.430311269943,500,6.946183094346345,58210.911213855,True,J141359.15+764336.8,,2.363,287.16498222101654,298.6000669792289,VARIABLE
