designation,rf_prob,rf_pred,nn_prob,nn_pred,iso_score,iso_pred,iso_prob,cluster,distance_to_center,composite_score,weighted_score,rank,ra,dec,w1mpro,w2mpro,w1_w2_color
J061925.58+063550.3,0.005522222222222222,0,9.185474169606017e-08,0,0.11178167575554487,1,0.41332343972835883,4,209.78808661917205,0.1396152512684409,0.12045910426183824,630.0,,,,,
J220106.82+584614.4,0.008102744314509022,0,0.0008473330650666538,0,0.11352399549842196,1,0.408291057969752,2,200.12847228751994,0.1390803784497759,0.12036928785902348,631.0,,,,,
J185317.12+552730.9,0.006480952380952381,0,0.0005480506757670725,0,0.11274867579702641,1,0.41053043150514484,2,243.55004121197663,0.1391864781872881,0.12022854592924014,632.0,,,,,
J221854.34+580006.9,0.01643297258297258,0,0.00029691295832869893,0,0.1178852989731346,1,0.3956942059053598,6,180.13048367121334,0.13747469714888702,0.12018302221089926,633.0,,,,,
J015355.40-022939.1,0.0070619556913674554,0,0.02251417735290051,0,0.12093855177381396,1,0.38687542636654704,3,66.22910826983869,0.13881718647027166,0.11999501064471392,634.0,,,,,
J014632.26-422433.8,0.0,0,2.6005230974523844e-09,0,0.10952517819696794,1,0.41984093297180447,5,353.3127868689782,0.13994697852410917,0.11995455302066502,635.0,,,,,
J170106.51-394604.4,0.0027916666666666667,0,0.006470640322923675,0,0.11340183845107554,1,0.40864388694919995,1,160.49503374761372,0.13930206464626343,0.11980057922060675,636.0,,,,,
J112851.64+190845.0,0.06642064908775434,0,0.012353548394802138,0,0.148502715986571,1,0.30726122366775616,3,129.66118901622937,0.12867847371677088,0.11978449876976852,637.0,,,,,
J210816.68+520645.0,0.0016675324675324674,0,1.0570010679902579e-05,0,0.11075670659357795,1,0.4162838814813171,6,652.2069009130439,0.13932066131984316,0.11965592862665593,638.0,,,,,
J010033.70+822213.0,0.0016343434343434344,0,6.319372582296178e-10,0,0.1109524210308156,1,0.41571859501889985,4,426.8954484282378,0.13911764636172685,0.11947717451495779,639.0,,,,,
J003203.08-374730.6,0.006196969696969697,0,2.701542214483791e-08,0,0.11338186247016957,1,0.40870158402939,5,356.3897416181091,0.13829952691392727,0.11942773302579048,640.0,,,,,
J013321.64+394548.7,0.09798542656174238,0,0.004810307833233184,0,0.16294684600334175,1,0.26554191427434226,1,130.78977061623175,0.12277921622310595,0.11923724627148258,641.0,,,,,
J201954.13-720823.9,0.00036363636363636367,0,2.7668637113767386e-05,0,0.11067333308439631,1,0.41652469108499174,4,285.4634810978523,0.1389719986952473,0.11917080407644573,642.0,,,,,
J165309.46+374543.7,0.0010857142857142858,0,0.00044593892158671525,0,0.11122469899650944,1,0.41493216837509356,5,217.42462053962626,0.13882127386079818,0.11914476535007192,643.0,,,,,
J191538.70+690243.8,0.0,0,6.573229751372184e-08,0,0.11053994760161145,1,0.4169099514100117,4,179.17055196933282,0.13897000571410306,0.11911714775494549,644.0,,,,,
J034255.59+542832.7,0.004096581196581196,0,2.9868013712065675e-05,0,0.11279577474965852,1,0.41039439452855414,4,172.73191135037416,0.1381736145796158,0.1190197526677537,645.0,,,,,
J043137.84-511634.7,0.001746320346320346,0,9.895559422282212e-05,0,0.11160196299991942,1,0.4138425081696686,6,311.0453753080081,0.13856259470340393,0.11901741265239198,646.0,,,,,
J085525.64-432321.1,0.0002,0,1.2273212303657997e-06,0,0.11079161207269705,1,0.4161830631917279,8,436.03022181992156,0.1387947635043194,0.11899551157513093,647.0,,,,,
J095909.57-730754.4,0.11854971158872091,0,6.544195930627809e-10,0,0.17229303416571856,1,0.23854710633904005,9,178.07777325131858,0.11903227286072686,0.11896333553615457,648.0,,,,,
J070809.69-102805.9,0.020405622155622152,0,0.030562869170453227,0,0.13197949818643473,1,0.3549856096140384,0,162.37500476205892,0.1353180336467046,0.11890197486226425,649.0,,,,,
J193155.70+373243.3,0.0,0,1.0218417387181305e-05,0,0.1108607270217189,1,0.4159834369118062,5,288.12857911829735,0.1386645517763978,0.11885533009405526,650.0,,,,,
J203748.31+424318.0,0.012963594369167124,0,0.00032727524158972275,0,0.11770370935938712,1,0.39621869531869003,6,174.70360028784177,0.13650318830981564,0.11885467488972298,651.0,,,,,
J050058.47-602435.1,0.002506898656898657,0,0.007427339122328644,0,0.11478737364248293,1,0.4046420141289835,0,195.99644387434083,0.1381920839694036,0.11880848606761718,652.0,,,,,
J015030.62-723040.4,0.002,0,3.6442327299664754e-06,0,0.11206917631372748,1,0.4124930453242879,8,534.0775388015272,0.1381655631856726,0.11871333987343367,653.0,,,,,
J212955.41+045144.2,0.05919443611943609,0,0.0007472990212235858,0,0.14219719749505788,1,0.3254735962044124,6,40.85489650906857,0.12847177711502403,0.11857501411565433,654.0,,,,,
J222635.81-332345.2,0.09176486291486295,0,0.0123614794071263,0,0.16317671822369206,1,0.2648779691097245,2,172.39677298986254,0.12300143714390459,0.11853906939689864,655.0,,,,,
J003831.45+213053.5,0.013321471828824769,0,8.09326461007028e-09,0,0.11863323453759123,1,0.39353392659579434,5,336.5665106394663,0.13561846883929457,0.11814746926637032,656.0,,,,,
J094901.79+662302.9,0.0035025641025641027,0,5.10613083997791e-07,0,0.11357936617192721,1,0.4081311295935462,4,512.5444105778361,0.1372114014363981,0.1181101389601361,657.0,,,,,
J061410.67+121938.0,0.05014850117203059,0,0.000744119978478829,0,0.13806329970518028,1,0.3374136272548398,7,204.57105628695334,0.12943541613511642,0.11810871399753273,658.0,,,,,
J195729.63-031330.5,0.07954737937501097,0,0.0035961069850198963,0,0.15440702184170224,1,0.2902076827180718,2,178.88907891502816,0.12445038969270089,0.1180356739330309,659.0,,,,,
J060931.93+213833.9,0.0011383116883116882,0,8.717706454502816e-05,0,0.1124812205421929,1,0.41130292860343587,8,277.4100689888648,0.13750947245209752,0.11802787805727098,660.0,,,,,
J192631.01+171110.5,0.012634199134199135,0,0.00034425852791481517,0,0.11861686179287101,1,0.39358121636692,5,242.08438536689422,0.13551989134301132,0.11796479245603815,661.0,,,,,
J065838.90-722315.2,0.011621278721278723,0,3.1030013070935213e-06,0,0.11808878023003022,1,0.39510648636099593,4,294.2623837363043,0.1355769560278606,0.11786900212692032,662.0,,,,,
J121409.49-174220.8,0.010804223554223552,0,0.0013057201525105227,0,0.11838979363626068,1,0.3942370624904331,7,131.6074558918539,0.13544900206572238,0.11764260513550827,663.0,183.5395619,-17.7057966,16.275,12.954,3.3209991
J184707.52-272604.2,0.01874778718014012,0,9.310179034421329e-14,0,0.12218778439668077,1,0.38326723935651497,5,613.7956387738585,0.13400500884558272,0.11753969146480522,664.0,,,,,
J073523.52-185239.1,0.0077428971613182134,0,0.0027760673916700177,0,0.11751660264423303,1,0.39675911990155077,7,97.54903829113894,0.13575936148484632,0.11747129515291375,665.0,,,,,
J231050.93+641147.1,0.0002857142857142857,0,4.4023610174431715e-16,0,0.11268385507757483,1,0.41071765466408655,9,564.571969184483,0.13700112298326708,0.11747035031218812,666.0,,,,,
J090205.65-463815.0,0.07021097366685602,0,0.009734403765804199,0,0.15242146041162102,1,0.29594262497662305,0,119.05387977644581,0.12529600080309442,0.11742671121220323,667.0,,,,,
J163242.13+370637.1,0.0031160256410256407,0,0.0002809361382285898,0,0.11434728073142186,1,0.4059131444980045,5,260.21388841282186,0.13643670209241957,0.11739089117079186,668.0,,,,,
J203627.34+715727.7,0.00043956043956043956,0,0.0002610393444545207,0,0.11304825019549347,1,0.40966516395344865,7,132.33491349072932,0.13678858791248785,0.11731015541635538,669.0,,,,,
J070412.64-764736.5,0.0,0,8.13654769183416e-08,0,0.11291176758561616,1,0.4100593697811226,9,327.8656320683251,0.13668648371553319,0.11715984318474272,670.0,,,,,
J060950.93+212929.5,0.0,0,7.556581057739518e-10,0,0.11291583210592526,1,0.4100476301346286,4,434.3813551178073,0.13668254363009555,0.11715646596865334,671.0,,,,,
J134401.50-441508.2,0.004366200466200466,0,4.414206826622115e-06,0,0.1152038377695549,1,0.40343913131441456,9,193.80649258007404,0.13593658199581388,0.11714081320586911,672.0,,,,,
J071922.50-705206.1,0.0898516183163243,0,0.05976419883169494,0,0.18037702848928228,1,0.21519792158871084,3,124.73411944134276,0.12160457957891002,0.11706844225568348,673.0,,,,,
J205525.12+342820.6,0.004543650793650793,0,1.965120570181777e-07,0,0.11540603601642052,1,0.4028551175171143,5,445.22259728859916,0.1357996549409407,0.11704879720561356,674.0,,,,,
J182847.84-300208.4,0.08638546731046724,0,0.0004331539506569265,0,0.15819020666536943,1,0.2792806239081757,5,209.67794984173787,0.12203308172309996,0.11694056537843814,675.0,,,,,
J202432.95+375441.9,0.09358369685869686,0,0.0016626898425308554,0,0.16236772704423824,1,0.2672145967413638,6,320.1544457522202,0.12082032781419716,0.11692938053483999,676.0,,,,,
